date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:00:02	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22645e4758-4d7%22	https://doctery-demo.pbminfotech.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:02	81960/81960	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:00:01%20GMT	https://doctery-demo.pbminfotech.com/demo2/our-team-member/	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/our-team-member/index.html	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:03	94368/94368	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:00:02%20GMT	https://doctery-demo.pbminfotech.com/demo2/team-member/justin-beckham/	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/team-member/justin-beckham/index.html	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:03	86030/86030	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:00:02%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index.html	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:03	10457/10457	---M--	200	added ('OK')	image/png	etag:%2228d9-5b9dcaf3541c0%22	https://doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2020/12/m2.png	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2020/12/m2.png	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:04	98532/98532	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:00:04%20GMT	https://doctery-demo.pbminfotech.com/demo2/shop/	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/shop/index.html	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:04	84755/84755	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:00:04%20GMT	https://doctery-demo.pbminfotech.com/demo2/faq/	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/faq/index.html	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:07	101316/101316	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:00:05%20GMT	https://doctery-demo.pbminfotech.com/demo2/service/plastic-surgery/	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/service/plastic-surgery/index.html	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:07	85927/85927	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:00:04%20GMT	https://doctery-demo.pbminfotech.com/demo2/services/	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/services/index.html	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:07	101275/101275	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:00:06%20GMT	https://doctery-demo.pbminfotech.com/demo2/service/hematology/	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/service/hematology/index.html	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:07	559429/559429	---M--	200	added ('OK')	image/png	etag:%2288945-5b9dcaf3541c0%22	https://doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2020/12/img-06.png	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2020/12/img-06.png	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:08	74320/74320	---M--	200	added ('OK')	image/jpeg	etag:%2212250-5b9dcaf16bd40%22	https://doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2020/06/service-01-770x770.jpg	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2020/06/service-01-770x770.jpg	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:10	101250/101250	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:00:08%20GMT	https://doctery-demo.pbminfotech.com/demo2/service/neurology/	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/service/neurology/index.html	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:10	75385/75385	---M--	200	added ('OK')	image/jpeg	etag:%2212679-5b9dcaf16bd40%22	https://doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2020/06/service-02-770x770.jpg	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2020/06/service-02-770x770.jpg	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:10	101273/101273	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:00:09%20GMT	https://doctery-demo.pbminfotech.com/demo2/service/orthopedic/	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/service/orthopedic/index.html	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:11	101288/101288	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:00:09%20GMT	https://doctery-demo.pbminfotech.com/demo2/service/gastrologic/	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/service/gastrologic/index.html	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:11	79756/79756	---M--	200	added ('OK')	image/jpeg	etag:%221378c-5b9dcaf16bd40%22	https://doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2020/06/service-03-770x770.jpg	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2020/06/service-03-770x770.jpg	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:12	101261/101261	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:00:11%20GMT	https://doctery-demo.pbminfotech.com/demo2/service/pharmacology/	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/service/pharmacology/index.html	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:12	75766/75766	---M--	200	added ('OK')	image/jpeg	etag:%22127f6-5b9dcaf16bd40%22	https://doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2020/06/service-04-770x770.jpg	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2020/06/service-04-770x770.jpg	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:12	101260/101260	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:00:12%20GMT	https://doctery-demo.pbminfotech.com/demo2/service/dermatology/	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/service/dermatology/index.html	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:13	101251/101251	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:00:12%20GMT	https://doctery-demo.pbminfotech.com/demo2/service/cardiology/	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/service/cardiology/index.html	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:14	60645/60645	---M--	200	added ('OK')	image/jpeg	etag:%22ece5-5b9dcaf16bd40%22	https://doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2020/06/service-05-770x770.jpg	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2020/06/service-05-770x770.jpg	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:15	101244/101244	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:00:13%20GMT	https://doctery-demo.pbminfotech.com/demo2/service/pulmonology/	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/service/pulmonology/index.html	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:15	87494/87494	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:00:14%20GMT	https://doctery-demo.pbminfotech.com/demo2/project-style-1/	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/project-style-1/index.html	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:15	83125/83125	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:00:14%20GMT	https://doctery-demo.pbminfotech.com/demo2/project-style-2/	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/project-style-2/index.html	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:16	77666/77666	---M--	200	added ('OK')	image/jpeg	etag:%2212f62-5b9dcaf16bd40%22	https://doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/05/service-06-770x770.jpg	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/05/service-06-770x770.jpg	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:16	90583/90583	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:00:16%20GMT	https://doctery-demo.pbminfotech.com/demo2/portfolio/complete-surgery/	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/portfolio/complete-surgery/index.html	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:16	96248/96248	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:00:16%20GMT	https://doctery-demo.pbminfotech.com/demo2/blog-classic/	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/blog-classic/index.html	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:17	86250/86250	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:00:17%20GMT	https://doctery-demo.pbminfotech.com/demo2/blog-grid-view/	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/blog-grid-view/index.html	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:17	61002/61002	---M--	200	added ('OK')	image/jpeg	etag:%22ee4a-5b9dcaf16bd40%22	https://doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/04/service-07-770x770.jpg	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/04/service-07-770x770.jpg	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:18	84955/84955	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:00:17%20GMT	https://doctery-demo.pbminfotech.com/demo2/2020/06/03/how-to-handle-patient-body-in-mri/	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/2020/06/03/how-to-handle-patient-body-in-mri/index.html	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:18	65001/65001	---M--	200	added ('OK')	image/jpeg	etag:%22fde9-5b9dcaf16bd40%22	https://doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/04/service-08-770x770.jpg	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/04/service-08-770x770.jpg	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:18	89175/89175	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:00:18%20GMT	https://doctery-demo.pbminfotech.com/demo2/contact-us/	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/contact-us/index.html	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:18	127057/127057	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:00:18%20GMT	https://doctery-demo.pbminfotech.com/demo2/cart/	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/cart/index.html	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:18	84833/84833	---M--	200	added ('OK')	image/jpeg	etag:%2214b61-5b9dcaf16bd40%22	https://doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/04/service-09-770x770.jpg	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/04/service-09-770x770.jpg	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:18	86453/86453	---M--	200	added ('OK')	image/jpeg	etag:%22151b5-5b9dcaf16bd40%22	https://doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/06/project-01-770x770.jpg	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/06/project-01-770x770.jpg	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:20	379839/379839	---M--	200	added ('OK')	image/jpeg	etag:%225cbbf-5b9dcaf16bd40%22	https://doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/06/project-01.jpg	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/06/project-01.jpg	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:20	85260/85260	---M--	200	added ('OK')	image/jpeg	etag:%2214d0c-5b9dcaf16bd40%22	https://doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/06/project-02-770x770.jpg	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/06/project-02-770x770.jpg	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:20	69225/69225	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:00:20%20GMT	https://doctery-demo.pbminfotech.com/demo2/portfolio-category/service/	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/portfolio-category/service/index.html	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:20	309386/309386	---M--	200	added ('OK')	image/jpeg	etag:%224b88a-5b9dcaf16bd40%22	https://doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/06/project-02.jpg	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/06/project-02.jpg	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:20	73294/73294	---M--	200	added ('OK')	image/jpeg	etag:%2211e4e-5b9dcaf16bd40%22	https://doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/05/project-03-770x770.jpg	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/05/project-03-770x770.jpg	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:21	67630/67630	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:00:21%20GMT	https://doctery-demo.pbminfotech.com/demo2/portfolio-category/research/	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/portfolio-category/research/index.html	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:21	296872/296872	---M--	200	added ('OK')	image/jpeg	etag:%22487a8-5b9dcaf16bd40%22	https://doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/05/project-03.jpg	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/05/project-03.jpg	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:21	87088/87088	---M--	200	added ('OK')	image/jpeg	etag:%2215430-5b9dcaf16bd40%22	https://doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/05/project-04-770x770.jpg	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/05/project-04-770x770.jpg	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:22	90893/90893	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:00:22%20GMT	https://doctery-demo.pbminfotech.com/demo2/portfolio/medical-scanner/	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/portfolio/medical-scanner/index.html	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:23	69118/69118	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:00:22%20GMT	https://doctery-demo.pbminfotech.com/demo2/portfolio-category/surgery/	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/portfolio-category/surgery/index.html	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:23	341761/341761	---M--	200	added ('OK')	image/jpeg	etag:%2253701-5b9dcaf16bd40%22	https://doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/05/project-04.jpg	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/05/project-04.jpg	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:23	51560/51560	---M--	200	added ('OK')	image/jpeg	etag:%22c968-5b9dcaf16bd40%22	https://doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/05/project-05-770x770.jpg	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/05/project-05-770x770.jpg	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:23	90901/90901	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:00:23%20GMT	https://doctery-demo.pbminfotech.com/demo2/portfolio/bariatric-surgery/	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/portfolio/bariatric-surgery/index.html	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:24	69118/69118	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:00:24%20GMT	https://doctery-demo.pbminfotech.com/demo2/portfolio-category/medical/	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/portfolio-category/medical/index.html	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:24	211908/211908	---M--	200	added ('OK')	image/jpeg	etag:%2233bc4-5b9dcaf16bd40%22	https://doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/05/project-05.jpg	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/05/project-05.jpg	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:25	90883/90883	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:00:24%20GMT	https://doctery-demo.pbminfotech.com/demo2/portfolio/modern-medicine/	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/portfolio/modern-medicine/index.html	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:25	51590/51590	---M--	200	added ('OK')	image/jpeg	etag:%22c986-5b9dcaf16bd40%22	https://doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/05/project-06-770x770.jpg	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/05/project-06-770x770.jpg	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:25	170119/170119	---M--	200	added ('OK')	image/jpeg	etag:%2229887-5b9dcaf16bd40%22	https://doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/05/project-06.jpg	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/05/project-06.jpg	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:25	88505/88505	---M--	200	added ('OK')	image/jpeg	etag:%22159b9-5b9dcaf16bd40%22	https://doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/04/project-07-770x770.jpg	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/04/project-07-770x770.jpg	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:25	90880/90880	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:00:25%20GMT	https://doctery-demo.pbminfotech.com/demo2/portfolio/heart-transplant/	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/portfolio/heart-transplant/index.html	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:26	83336/83336	---M--	200	added ('OK')	image/jpeg	etag:%2214588-5b9dcaf16bd40%22	https://doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/03/project-08-770x770.jpg	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/03/project-08-770x770.jpg	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:26	69138/69138	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:00:26%20GMT	https://doctery-demo.pbminfotech.com/demo2/portfolio-category/education/	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/portfolio-category/education/index.html	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:26	313105/313105	---M--	200	added ('OK')	image/jpeg	etag:%224c711-5b9dcaf16bd40%22	https://doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/04/project-07.jpg	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/04/project-07.jpg	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:27	90901/90901	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:00:26%20GMT	https://doctery-demo.pbminfotech.com/demo2/portfolio/remote-operations/	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/portfolio/remote-operations/index.html	(from https://doctery-demo.pbminfotech.com/demo2/)
15:00:27	334065/334065	---M--	200	added ('OK')	image/jpeg	etag:%22518f1-5b9dcaf16bd40%22	https://doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/03/project-08.jpg	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/wp-content/uploads/sites/3/2019/03/project-08.jpg	(from https://doctery-demo.pbminfotech.com/demo2/)
